raw_stability,raw_essentials,raw_volatility,raw_savings
0.4358734673767857,0.1259901542007491,0.22833634946462983,0.6386645750536404
0.4884641439178866,0.164031464761213,0.16915078204130254,0.6332562641044992
0.3538858452322027,0.5256028165009434,0.14462400574854595,0.14713421904275248
0.449243113890626,0.3506947577403843,0.1719366608957149,0.8184517864746642
0.4566917882095802,0.8399877709642712,0.2137906420855484,0.8924532729339312
0.4107804253996562,0.5292919743744166,0.08799737874999285,0.6694866238233745
0.36840186798896374,0.7133051457990713,0.08036989791450834,0.8452844370689366
0.40967773615429054,0.11496586298290712,0.08882119866635518,0.8042583145656609
0.46765223527223504,0.6759694678691295,0.13252078876391254,0.7432357975306743
0.41902631931773615,0.5936190447300421,0.041326612710882824,0.8933117039188305
0.43777953141391285,0.4418353845505204,0.1374311751722991,0.6822022750077082
0.45643735010663644,0.7080509908023928,0.24187977096190333,0.7378545733436599
0.40621375846836905,0.6633227501358847,0.09645724242264962,0.7445925655385115
0.41514405993478215,0.3683172971740052,0.13028823706260775,0.5181932335644492
0.4211446706125257,0.8675765956380199,0.03821345625764012,0.7400924625518868
0.4209488374645838,0.7731608402764469,0.06177907625989002,0.7255290174869131
0.43970251144840844,0.0838855877583563,0.08949765209716463,0.7569691011698119
0.39672722639177177,0.9079740601786517,0.07083372468426878,0.533130609127363
0.5361189849308398,0.35235352070488846,0.09765972219463367,0.6726266470477602
0.42513653038539323,0.8208327791049699,0.04807385032775917,0.41171042887754455
0.4409078253716114,0.28878031804366655,0.13912677727753756,0.7645133085259969
0.4126391663933173,0.9104630334912284,0.0903733809285375,0.7255702670164071
0.41153394867478593,0.25323400505911786,0.21116805678799944,0.8249309082927966
0.45259842766874453,0.7162581936867974,0.1719957406095442,0.8061348724598307
0.46203000138622335,0.520162790912006,0.13596162908992387,0.8545270001615288
0.4782111838501954,0.9449486737711139,0.22591107278884728,0.7672040493215541
0.46008267035861494,0.7663139612892835,0.18190984481331945,0.9319983371960255
0.3984683323733319,0.9858974663441595,0.24695692081458645,0.7244577366926469
0.45785099452059813,0.7349710265523922,0.17385808378318351,0.7469081968753513
0.4028142311894388,0.04234765149138864,0.09183330728063432,0.7851072464358728
0.43556607354262417,0.32789067798072247,0.1116605074158318,0.9167026714623184
0.43563197088513506,0.518661448220447,0.09750136059239022,0.7113128072466892
0.44034016256301645,0.5144782563216775,0.04981624412614355,0.795656552141184
0.44327242824158497,0.7684679685216567,0.040035141999175135,0.8024880261690301
0.4359830058191381,0.6241052061198109,0.08001641869820503,0.5668303327877796
0.42391085370023407,0.47465614560775593,0.016239042331998327,0.6991734041760922
0.4075885104634131,0.13061873314617656,0.07346486196913872,0.7512885299324981
0.4697463668458928,0.13974135274578825,0.1096869809357217,0.8102214431296408
0.4245703700781611,0.9519652518735975,0.213591448591016,0.7553448995138938
0.4926693659486932,0.5306403019160227,0.15596466171548326,0.8239464557191752
0.4240454534395741,0.35466583495158854,0.05571904274979727,0.676789665563821
0.4634310174538147,0.37181259733439154,0.054577597774017016,0.8474256138389353
0.4649134611552794,0.8773716927337761,0.08820076919209557,0.33392493167563464
0.4461962886966335,0.16459719266495743,0.04993729920566899,0.5208754997911756
0.4012932666216038,0.574453892570222,0.09973653065226107,0.7703555916090503
0.4118966833301142,0.833464491470963,0.13072856636960062,0.5375059979740178
0.39133770088150266,0.17786546652177804,0.20522367974700284,0.9100192463694349
0.377917676979772,0.18590204972837054,0.32585602718361245,0.6324141887022839
0.4625491097004747,0.10200477559416221,0.07370978407760664,0.8859843164411693
0.376721834605405,0.07966251724411799,0.0639299486041377,0.8191440738195312
0.4511992005502019,0.9264074331388102,0.06618146352185127,0.48233391899669814
0.4603364322410984,0.23643733561960234,0.05073963142490122,0.8298308376976224
0.3186376869481646,0.4158155461899259,0.18179398502416322,0.6483600123980163
0.41801331025803173,0.7569352792971247,0.16033047365085143,0.7144551602355749
0.4581055679898926,0.7466308527202578,0.010988926999669538,0.8149618563115815
0.4285571175028394,0.05616614678007281,0.1553618991973609,0.7331579605088903
0.46001801334789305,0.2822345395457111,0.16057864266443692,0.8294806478803152
0.44233230762528525,0.18473667590093656,0.11416090869857824,0.7955854437828825
0.42202618578150947,0.24753280651317433,0.07015515824746506,0.4669295991732065
0.3722304821474173,0.9252257230928969,0.07061139647814883,0.5936659334112417
0.46936241911204957,0.738758793585172,0.059015668848961374,0.4190956606480276
0.3850106709357346,0.10938635436640587,0.12062017840135582,0.8057276492855303
0.4466184044839766,0.12170501091843855,0.14828390974265804,0.8191602567205947
0.3744776970912798,0.645161429196693,0.05621114563127413,0.6940215430560474
0.36281663522800495,0.9714001383704403,0.15874571346999186,0.8705931898654624
0.4330989337162585,0.8467352664110834,0.055253445696393344,0.6133500132956221
0.4714508623107446,0.538639187308903,0.11793973576575514,0.737053367694827
0.4803467119751347,0.24449595575174343,0.1804596565708605,0.8159185189771532
0.3790682603044106,0.6501436045901634,0.030704430943393354,0.18723717331062673
0.42817691850081385,0.17380937840400268,0.11006699434814021,0.7046910803700246
0.42941380260637146,0.2942676786723044,0.12961707596979383,0.591268685864432
0.44714188975646973,0.6530976905918444,0.17845907762201094,0.5286300274267235
0.4183827394107476,0.6965777489160231,0.13020383157765653,0.5699538763874255
0.38503225335704777,0.9659808856895922,0.09611946120885993,0.8522693528394153
0.45684623576066036,0.17911206436059424,0.13938465903748543,0.8364668051999917
0.4641308205465739,0.2911647895931846,0.16431513258947647,0.8233440700895445
0.3704783802177577,0.15747227768301897,0.053921524946521374,0.7532683372874653
0.41220979257557117,0.7884187616368362,0.11471051707874975,0.5406631578577279
0.4922302929755742,0.5342656706427473,0.08766334077585416,0.8450741732435774
0.4054603841061652,0.5876264764528452,0.08883908752302198,0.6734265937799322
0.41776655973498766,0.3094934828324055,0.17239257724105608,0.877595676098758
0.4090417436239607,0.059705557729565206,0.07616177504384827,0.6903333915679346
0.42547699862429395,0.5871199792452803,0.054786295768115986,0.5375236437107729
0.4475538170881939,0.48482979658572045,0.031991939630277244,0.6869260283528913
0.4768719757073159,0.7001287057601299,0.06872969076412605,0.5430516476044644
0.418920398912746,0.865321509142837,0.0778055467707109,0.7870560651990564
0.4416248858155876,0.5487800623350506,0.05985366096423123,0.7319620924120724
0.4541298991988795,0.703003513187002,0.08626116266163537,0.7227927785524909
0.40960715593570657,0.1974343278459627,0.09667566493705729,0.7851899579992363
0.4807832071712138,0.6373332805936862,0.0609736684658499,0.7054998713753904
0.4007235982277439,0.5665279506918681,0.11296629335462476,0.6336587431281556
0.40351179136321036,0.8793242660471563,0.10390719092209623,0.648402114671945
0.3982070883950484,0.17289398486189422,0.14633810494905722,0.9436223641577441
0.39461235287925484,0.14784029117619912,0.16289702501804346,0.7499990456740404
0.4187802888438173,0.2324407224562416,0.16708131219006672,0.6762649189122335
0.38280336412732674,0.42433420820687995,0.06713917184398269,0.7574436110876049
